ID,Updated,Confirmed,Confirmed_Change,Deaths,Deaths_Change,Recovered,Recovered_Change,Latitude,Longitude,ISO2,ISO3,Country_Region,load_time
81123847,2020-10-27 00:00:00.0000000,222887,2674,10001,28,186464,2161,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
81411734,2020-10-28 00:00:00.0000000,225586,2699,10032,31,186464,0,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
81737999,2020-10-29 00:00:00.0000000,228541,2955,10074,42,188867,2403,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
82072440,2020-10-30 00:00:00.0000000,231999,3458,10110,36,193349,4482,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
82416292,2020-10-31 00:00:00.0000000,235444,3445,10136,26,195876,2527,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
82736035,2020-11-01 00:00:00.0000000,238688,3244,10179,43,195876,0,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
83073034,2020-11-02 00:00:00.0000000,241961,3273,10208,29,197729,1853,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
83359230,2020-11-03 00:00:00.0000000,244935,2974,10279,71,201967,4238,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
83619039,2020-11-04 00:00:00.0000000,248218,3283,10336,57,203510,1543,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
83941175,2020-11-05 00:00:00.0000000,252140,3922,10381,45,207998,4488,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
84275290,2020-11-06 00:00:00.0000000,255809,3669,10435,54,207998,0,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
84560259,2020-11-07 00:00:00.0000000,260055,4246,10483,48,212284,4286,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
84859504,2020-11-08 00:00:00.0000000,264649,4594,10522,39,213094,810,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
85198128,2020-11-09 00:00:00.0000000,268735,4086,10564,42,216845,3751,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
85527576,2020-11-10 00:00:00.0000000,273037,4302,10632,68,218400,1555,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
85811439,2020-11-11 00:00:00.0000000,277061,4024,10685,53,223199,4799,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
86131260,2020-11-12 00:00:00.0000000,282577,5516,10768,83,223199,0,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
86400822,2020-11-13 00:00:00.0000000,287318,4741,10828,60,229834,6635,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
86785017,2020-11-14 00:00:00.0000000,291931,4613,10891,63,230646,812,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
87128711,2020-11-15 00:00:00.0000000,296077,4146,10953,62,235157,4511,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
87584765,2020-11-16 00:00:00.0000000,302192,6115,11027,74,237631,2474,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
87874983,2020-11-17 00:00:00.0000000,306468,4276,11086,59,240287,2656,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
87937560,2020-11-18 00:00:00.0000000,311109,4641,11186,100,244152,3865,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
88328014,2020-11-19 00:00:00.0000000,315751,4642,11265,79,252001,7849,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
88477667,2020-11-20 00:00:00.0000000,320719,4968,11334,69,255505,3504,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
88755297,2020-11-21 00:00:00.0000000,325711,4992,11406,72,260398,4893,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
89032739,2020-11-22 00:00:00.0000000,330503,4792,11455,49,263386,2988,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
89307207,2020-11-23 00:00:00.0000000,337555,7052,11521,66,264049,663,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
89558615,2020-11-24 00:00:00.0000000,342444,4889,11618,97,269199,5150,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
89811615,2020-11-25 00:00:00.0000000,347466,5022,11710,92,277023,7824,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
90088448,2020-11-26 00:00:00.0000000,353097,5631,11799,89,280005,2982,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
90351823,2020-11-27 00:00:00.0000000,359064,5967,11894,95,284145,4140,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
90790985,2020-11-28 00:00:00.0000000,364810,5746,11976,82,286504,2359,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
91048806,2020-11-29 00:00:00.0000000,370278,5468,12032,56,293503,6999,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
91374973,2020-11-30 00:00:00.0000000,378139,7861,12130,98,294411,908,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
91732747,2020-12-01 00:00:00.0000000,383468,5329,12211,81,299972,5561,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
92074260,2020-12-02 00:00:00.0000000,389775,6307,12325,114,304888,4916,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
92496386,2020-12-03 00:00:00.0000000,396270,6495,12407,82,309886,4998,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
92901050,2020-12-04 00:00:00.0000000,402569,6299,12496,89,320096,10210,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
92901070,2020-12-05 00:00:00.0000000,408921,6352,12589,93,323444,3348,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
92901082,2020-12-06 00:00:00.0000000,415182,6261,12665,76,327932,4488,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
93895987,2020-12-07 00:00:00.0000000,423059,7877,12777,112,329138,1206,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
93895998,2020-12-08 00:00:00.0000000,429034,5975,12866,89,341567,12429,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
94811815,2020-12-09 00:00:00.0000000,435329,6295,12982,116,347824,6257,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
94897571,2020-12-10 00:00:00.0000000,442073,6744,13109,127,353646,5822,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
95293827,2020-12-11 00:00:00.0000000,448839,6766,13251,142,359921,6275,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
95623881,2020-12-12 00:00:00.0000000,455550,6711,13378,127,366808,6887,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
95881627,2020-12-13 00:00:00.0000000,462128,6578,13472,94,372048,5240,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
95881739,2020-12-14 00:00:00.0000000,468861,6733,13552,80,373253,1205,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
95881802,2020-12-15 00:00:00.0000000,475206,6345,13658,106,379467,6214,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97041428,2020-12-16 00:00:00.0000000,481630,6424,13799,141,389702,10235,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97041441,2020-12-17 00:00:00.0000000,488638,7008,13916,117,395980,6278,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97573807,2020-12-18 00:00:00.0000000,495346,6708,14040,124,398412,2432,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97932071,2020-12-19 00:00:00.0000000,502242,6896,14154,114,411396,12984,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97932091,2020-12-20 00:00:00.0000000,508932,6690,14226,72,415126,3730,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97932137,2020-12-21 00:00:00.0000000,515313,6381,14331,105,416708,1582,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97932142,2020-12-22 00:00:00.0000000,521509,6196,14423,92,430922,14214,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
97932144,2020-12-23 00:00:00.0000000,528354,6845,14596,173,435817,4895,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
99880633,2020-12-24 00:00:00.0000000,535212,6858,14719,123,443231,7414,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
100238481,2020-12-25 00:00:00.0000000,538572,3360,14719,0,444065,834,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
100623899,2020-12-26 00:00:00.0000000,546108,7536,14825,106,448222,4157,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
101089561,2020-12-27 00:00:00.0000000,552020,5912,14963,138,457193,8971,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
101089585,2020-12-28 00:00:00.0000000,557146,5126,15158,195,459263,2070,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
101089604,2020-12-29 00:00:00.0000000,565506,8360,15378,220,472366,13103,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
102166952,2020-12-30 00:00:00.0000000,572982,7476,15472,94,482878,10512,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
102510340,2020-12-31 00:00:00.0000000,581428,8446,15606,134,489365,6487,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
102510345,2021-01-01 00:00:00.0000000,586164,4736,15606,0,484583,-4782,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
103352273,2021-01-02 00:00:00.0000000,596373,10209,15715,109,494598,10015,62.53604,62.53604,"CA","CAN","Canada",2021-04-01 00:06:15.0000000
